transaction_id,account_id,branch_id,customer_id,transactiontype,transactiondate,amount
4320,507,7,730,Withdrawal,2025-07-25,627.93
4321,344,8,559,Transfer,2024-10-31,7656.33
4322,316,12,90,Transfer,2025-06-06,35061.19
4323,1994,2,353,Deposit,2024-08-09,31291.4
4324,1494,8,884,Transfer,2025-11-27,29084.31
4325,1631,2,496,Withdrawal,2024-03-17,17178.67
4326,1190,17,454,Transfer,2024-03-10,69819.12
4327,427,20,756,Withdrawal,2025-06-16,15223.53
4328,503,7,978,Withdrawal,2024-03-05,6243.59
4329,505,13,41,Withdrawal,2025-10-20,12045.86
4330,271,1,963,Deposit,2024-05-19,17994.16
4331,1530,18,397,Withdrawal,2025-09-19,2887.75
4332,1704,9,938,Transfer,2025-10-25,9956.12
4333,1802,19,655,Deposit,2024-03-25,22772.22
4334,683,20,563,Payment,2024-10-02,4833.24
4335,1792,20,198,Withdrawal,2026-02-04,19051.89
4336,242,5,740,Withdrawal,2024-06-18,19356.13
4337,823,7,172,Deposit,2024-02-24,24574.98
4338,633,19,340,Transfer,2025-09-05,28507.66
4339,135,1,10,Payment,2024-08-29,2897.33
4340,1587,9,724,Deposit,2025-07-09,28751.5
4341,1847,15,695,Transfer,2025-03-25,62591.28
4342,1632,4,318,Withdrawal,2024-03-01,4025.82
4343,915,3,350,Withdrawal,2025-03-31,2447.55
4344,763,8,623,Payment,2025-06-22,2096.01
4345,868,9,751,Payment,2024-09-07,4913.83
4346,1368,17,420,Payment,2024-05-03,3927.74
4347,211,5,972,Deposit,2025-07-27,44627.46
4348,872,4,820,Payment,2025-11-01,12168.04
4349,469,1,94,Deposit,2025-11-01,28983.01
4350,325,18,143,Transfer,2025-04-06,32225.1
4351,282,9,10,Deposit,2025-09-26,10361.54
4352,1445,4,688,Deposit,2025-05-24,18337.81
4353,472,11,456,Transfer,2025-12-24,1983.38
4354,193,9,558,Withdrawal,2025-08-18,14536.01
4355,286,4,942,Deposit,2025-04-28,15676.12
4356,1365,2,552,Payment,2024-05-24,7379.69
4357,1211,15,680,Withdrawal,2024-10-19,5588.1
4358,1240,5,870,Transfer,2025-08-05,69549.99
4359,515,5,68,Withdrawal,2025-10-24,19429.58
4360,1028,18,289,Withdrawal,2025-04-28,14309.82
4361,521,11,141,Deposit,2024-07-16,29944.34
4362,1508,1,611,Transfer,2025-01-19,77394.42
4363,990,16,806,Deposit,2024-12-25,22139.68
4364,1299,13,194,Withdrawal,2024-08-02,19252.03
4365,1804,8,684,Withdrawal,2026-02-06,11983.78
4366,1144,14,419,Transfer,2026-02-22,10432.23
4367,1788,20,689,Deposit,2025-02-12,9130.53
4368,957,18,165,Transfer,2026-01-02,96043.47
4369,564,2,918,Transfer,2024-05-23,64017.44
4370,1609,12,494,Withdrawal,2024-06-30,16676.08
4371,1109,6,171,Transfer,2026-02-20,70247.6
4372,1456,16,711,Withdrawal,2024-07-05,8388.35
4373,353,1,548,Transfer,2024-08-28,40391.96
4374,257,19,556,Withdrawal,2026-01-24,7567.05
4375,1893,7,181,Transfer,2026-01-19,73974.27
4376,165,19,611,Payment,2024-04-08,2697.84
4377,326,6,505,Withdrawal,2025-02-18,17456.74
4378,18,4,933,Withdrawal,2026-01-21,7377.04
4379,1630,13,158,Withdrawal,2025-04-10,15260.19
4380,615,15,831,Withdrawal,2025-03-21,11273.18
4381,387,19,211,Transfer,2025-11-01,88200.38
4382,1324,1,849,Deposit,2025-06-22,42703.0
4383,348,6,71,Withdrawal,2025-12-08,18480.13
4384,179,10,593,Withdrawal,2024-12-22,12083.42
4385,1614,1,549,Payment,2024-08-21,6037.4
4386,1703,15,960,Deposit,2024-11-15,7584.56
4387,817,1,383,Transfer,2025-10-06,91937.52
4388,1827,11,549,Deposit,2025-07-24,48180.78
4389,740,14,529,Withdrawal,2024-09-30,4109.68
4390,978,10,178,Deposit,2025-01-10,1919.39
4391,475,20,73,Deposit,2025-05-24,3445.21
4392,1558,3,4,Withdrawal,2025-10-03,5289.4
4393,1563,7,420,Withdrawal,2024-10-02,3122.14
4394,611,15,558,Deposit,2024-07-09,5255.33
4395,1213,8,869,Payment,2026-02-01,12812.23
4396,1424,2,233,Payment,2024-05-19,14483.34
4397,1909,17,288,Withdrawal,2026-02-16,9497.37
4398,1350,2,22,Transfer,2024-03-10,40597.45
4399,820,4,255,Payment,2024-05-07,12498.11
4400,113,16,295,Payment,2024-07-03,13080.56
4401,801,10,200,Withdrawal,2024-11-12,14319.88
4402,1461,12,145,Deposit,2024-12-08,1721.54
4403,667,8,385,Payment,2025-12-09,2767.27
4404,556,14,711,Deposit,2026-02-19,22789.95
4405,872,5,820,Withdrawal,2025-12-29,13629.29
4406,422,7,224,Payment,2025-04-16,1897.06
4407,1317,20,431,Transfer,2024-08-28,29028.31
4408,191,14,229,Transfer,2025-11-19,14584.47
4409,410,4,394,Payment,2024-12-09,5364.7
4410,1844,10,346,Deposit,2026-01-20,45854.27
4411,403,15,499,Withdrawal,2024-03-17,9546.48
4412,1349,13,825,Transfer,2024-03-02,48184.27
4413,861,2,896,Payment,2024-05-29,12908.07
4414,427,9,756,Transfer,2026-02-06,18826.01
4415,1997,2,512,Transfer,2026-01-30,88119.95
4416,1657,3,402,Payment,2026-02-04,5051.35
4417,697,4,88,Payment,2025-09-29,492.64
4418,178,16,261,Withdrawal,2024-08-26,3862.49
4419,1429,6,715,Deposit,2025-10-25,44228.04
4420,588,18,105,Withdrawal,2024-03-22,9183.28
4421,547,9,793,Deposit,2024-06-10,38660.54
4422,345,8,564,Transfer,2025-09-19,35189.7
4423,1600,11,707,Withdrawal,2025-08-17,10269.17
4424,797,19,600,Transfer,2024-04-04,45414.89
4425,1559,1,13,Withdrawal,2024-09-21,7499.24
4426,601,18,363,Transfer,2025-01-30,74790.37
4427,776,5,154,Payment,2026-01-13,8479.3
4428,85,9,272,Payment,2025-08-26,2759.76
4429,1057,14,173,Transfer,2025-08-28,7258.71
4430,25,1,311,Transfer,2025-08-31,23486.52
4431,1791,11,225,Transfer,2025-01-02,48689.17
4432,1933,9,879,Withdrawal,2025-11-28,2281.72
4433,1488,9,641,Withdrawal,2025-02-15,6765.1
4434,1209,20,365,Deposit,2025-02-23,41926.22
4435,67,19,122,Withdrawal,2024-03-04,9800.63
4436,160,9,490,Payment,2025-03-21,938.68
4437,1001,14,816,Deposit,2025-01-18,15386.4
4438,934,17,621,Transfer,2024-11-06,28304.93
4439,937,2,281,Payment,2026-02-14,10970.57
4440,169,18,208,Payment,2025-05-18,12679.97
4441,1973,12,455,Payment,2025-05-20,3994.83
4442,849,15,852,Withdrawal,2024-09-04,13749.01
4443,795,8,893,Payment,2025-05-10,8391.1
4444,1658,3,913,Transfer,2024-02-28,66253.04
4445,1807,3,62,Transfer,2025-12-11,81831.17
4446,1529,20,406,Deposit,2024-12-01,46980.74
4447,306,15,365,Payment,2025-04-11,13882.64
4448,342,19,288,Deposit,2025-05-12,1543.56
4449,1059,10,657,Transfer,2024-06-19,5059.96
4450,931,18,521,Payment,2025-12-19,502.42
4451,2000,8,520,Transfer,2024-09-19,41777.85
4452,1807,14,62,Deposit,2025-02-24,17535.59
4453,75,8,144,Withdrawal,2025-11-16,9162.04
4454,1874,14,212,Withdrawal,2024-10-12,4619.84
4455,812,16,163,Payment,2026-01-30,10054.9
4456,46,13,274,Payment,2025-01-15,10572.48
4457,1818,4,956,Withdrawal,2025-03-18,4069.21
4458,376,14,46,Payment,2024-07-28,13340.22
4459,974,19,560,Transfer,2026-02-13,77834.05
4460,1259,1,628,Payment,2026-02-11,7719.66
4461,1039,14,313,Transfer,2024-03-23,22584.97
4462,1557,11,121,Deposit,2024-10-23,19973.33
4463,1539,7,961,Payment,2024-04-05,3224.38
4464,1393,6,185,Payment,2024-06-17,14813.69
4465,50,11,957,Transfer,2025-03-04,84967.89
4466,1729,10,592,Withdrawal,2025-05-04,3210.48
4467,242,15,740,Deposit,2026-01-09,13855.73
4468,1755,18,285,Payment,2024-10-09,11521.91
4469,1567,3,152,Payment,2024-08-23,10305.35
4470,907,1,912,Payment,2024-05-12,5983.16
4471,383,2,656,Deposit,2024-04-13,20708.74
4472,334,19,338,Deposit,2025-07-14,24253.76
4473,1933,19,879,Withdrawal,2025-04-18,15451.38
4474,1043,20,632,Deposit,2024-03-17,33972.29
4475,1161,18,94,Withdrawal,2024-08-18,10065.49
4476,1151,5,569,Payment,2024-09-23,10595.93
4477,1978,7,806,Withdrawal,2025-02-03,9541.19
4478,938,1,994,Payment,2025-10-25,12370.91
4479,631,20,58,Transfer,2024-04-02,17989.95
4480,1203,10,363,Withdrawal,2026-02-16,1089.04
4481,1471,19,665,Withdrawal,2025-05-08,19463.28
4482,179,8,593,Transfer,2025-08-25,30946.2
4483,1311,20,193,Deposit,2025-02-02,6534.78
4484,735,19,762,Payment,2025-01-10,6854.69
4485,780,20,27,Withdrawal,2025-05-22,1738.43
4486,697,18,88,Payment,2025-09-03,3009.79
4487,754,9,916,Withdrawal,2025-09-22,19192.51
4488,557,8,2,Transfer,2025-02-11,66210.21
4489,503,2,978,Withdrawal,2025-03-25,15764.8
4490,1421,3,58,Payment,2025-01-15,10925.25
4491,229,14,895,Payment,2025-02-01,7629.57
4492,1900,1,756,Payment,2025-01-20,9583.46
4493,1954,9,720,Withdrawal,2025-06-09,13717.12
4494,704,17,405,Deposit,2024-06-25,6044.85
4495,1333,9,260,Withdrawal,2024-05-21,18074.42
4496,1340,17,44,Deposit,2024-07-06,17099.81
4497,410,15,394,Deposit,2024-08-01,6607.44
4498,112,20,978,Withdrawal,2025-11-03,8539.19
4499,612,2,580,Payment,2024-04-21,13221.57
4500,417,1,792,Deposit,2025-08-25,26361.49
4501,1840,3,812,Payment,2024-11-11,2558.14
4502,308,17,677,Withdrawal,2024-08-29,12212.45
4503,850,18,367,Withdrawal,2024-12-07,13200.0
4504,1578,10,389,Transfer,2024-05-29,84402.28
4505,669,1,704,Deposit,2025-06-24,23424.52
4506,1058,17,805,Transfer,2025-08-20,95189.54
4507,377,15,870,Transfer,2024-10-20,9792.91
4508,859,18,468,Deposit,2024-05-12,21726.14
4509,1214,4,323,Payment,2024-03-07,12906.98
4510,352,16,613,Payment,2024-07-18,6000.31
4511,32,18,657,Deposit,2025-07-25,26988.8
4512,1722,1,999,Withdrawal,2025-01-02,12685.56
4513,935,2,394,Withdrawal,2025-12-23,19888.18
4514,863,7,757,Transfer,2024-08-26,28780.49
4515,448,11,500,Payment,2024-09-02,9527.17
4516,377,9,870,Transfer,2025-05-04,99833.66
4517,1394,16,346,Deposit,2024-11-09,4979.93
4518,23,10,257,Withdrawal,2024-05-22,6316.0
4519,1347,12,239,Withdrawal,2025-03-19,8452.53
4520,39,19,162,Deposit,2025-10-28,47000.61
4521,320,8,804,Payment,2025-10-10,5590.63
4522,19,6,531,Transfer,2025-05-03,57417.75
4523,830,2,230,Withdrawal,2025-05-09,12395.87
4524,1330,15,985,Deposit,2024-08-21,7461.1
4525,1545,10,729,Withdrawal,2025-09-19,7820.94
4526,273,10,197,Deposit,2025-06-07,18244.6
4527,456,14,134,Transfer,2025-05-29,50621.98
4528,163,18,822,Payment,2024-10-28,11888.64
4529,1596,9,756,Deposit,2025-02-08,48573.97
4530,1790,13,107,Transfer,2025-07-27,84199.61
4531,1841,17,512,Withdrawal,2025-06-30,2817.7
4532,1791,19,225,Payment,2024-05-07,14971.55
4533,510,17,157,Transfer,2025-06-01,28368.08
4534,1459,13,560,Payment,2025-09-17,2453.6
4535,405,5,178,Withdrawal,2024-05-16,8843.81
4536,781,13,303,Payment,2024-09-12,9143.92
4537,1280,17,680,Payment,2024-04-11,4398.82
4538,151,5,274,Transfer,2024-08-13,58566.21
4539,1162,16,615,Withdrawal,2025-07-29,3130.32
4540,104,9,197,Withdrawal,2024-10-23,12294.23
4541,793,6,922,Withdrawal,2024-06-13,19244.3
4542,1155,20,236,Withdrawal,2025-11-12,716.05
4543,854,13,14,Deposit,2025-09-12,48358.42
4544,1943,19,83,Payment,2024-08-16,2818.43
4545,1828,12,311,Payment,2025-03-26,9232.04
4546,1209,20,365,Withdrawal,2024-08-09,11965.76
4547,1510,20,799,Withdrawal,2025-10-21,4699.06
4548,1540,18,403,Payment,2025-10-13,13004.39
4549,819,18,693,Payment,2024-04-14,10709.71
4550,924,20,111,Withdrawal,2025-08-04,7757.29
4551,1600,14,707,Deposit,2025-03-29,15754.29
4552,506,9,408,Withdrawal,2024-07-16,1452.69
4553,1941,9,715,Withdrawal,2025-05-25,2365.09
4554,410,20,394,Withdrawal,2024-12-18,19532.94
4555,1228,3,982,Withdrawal,2025-10-01,19825.32
4556,825,1,533,Deposit,2024-07-09,1216.53
4557,137,10,657,Transfer,2026-01-07,5917.36
4558,1349,15,825,Payment,2025-06-25,2372.55
4559,1264,3,909,Transfer,2025-01-02,74377.93
4560,1355,8,557,Deposit,2025-08-02,43665.04
4561,1498,19,571,Deposit,2024-08-18,11668.63
4562,243,1,328,Withdrawal,2025-01-24,10573.43
4563,1178,16,755,Transfer,2026-02-16,16078.27
4564,1302,18,849,Payment,2025-07-29,2159.45
4565,1212,20,783,Payment,2024-07-07,9737.53
4566,1706,13,523,Transfer,2024-04-26,16817.12
4567,1610,5,914,Transfer,2024-07-14,90950.48
4568,675,20,629,Withdrawal,2025-03-03,1584.42
4569,375,8,464,Transfer,2025-05-10,83333.43
4570,64,19,567,Payment,2024-11-13,14901.23
4571,877,20,583,Deposit,2025-03-10,31496.88
4572,535,18,3,Payment,2024-07-29,2051.51
4573,1921,19,228,Deposit,2026-02-09,32802.71
4574,1756,12,288,Payment,2024-08-05,8102.43
4575,1801,1,479,Deposit,2025-03-07,24219.05
4576,747,8,941,Deposit,2024-06-13,22979.93
4577,837,14,857,Deposit,2025-04-11,46885.92
4578,882,19,116,Transfer,2024-03-21,97838.9
4579,314,10,6,Deposit,2025-03-20,16171.38
4580,1629,10,26,Payment,2024-10-20,4012.89
4581,1456,6,711,Transfer,2024-03-06,23328.29
4582,149,7,959,Payment,2025-01-02,9975.05
4583,647,13,229,Deposit,2026-02-12,1623.9
4584,1017,16,56,Payment,2024-03-28,3107.45
4585,348,3,71,Payment,2024-11-30,14860.57
4586,717,2,639,Withdrawal,2024-08-03,8671.35
4587,1552,19,580,Withdrawal,2025-01-07,19336.96
4588,301,11,448,Deposit,2025-07-24,29948.53
4589,1057,16,173,Withdrawal,2025-05-28,4594.36
4590,83,7,816,Transfer,2025-07-16,73444.48
4591,1660,10,365,Transfer,2025-07-06,28231.11
4592,919,10,842,Deposit,2024-06-23,39206.81
4593,1011,14,435,Deposit,2025-03-11,22752.64
4594,1964,18,964,Payment,2025-07-25,13016.82
4595,1587,8,724,Transfer,2024-05-27,98658.06
4596,1891,1,632,Payment,2024-03-02,6320.38
4597,157,20,707,Deposit,2025-08-22,39534.95
4598,1290,2,92,Transfer,2024-11-20,9893.01
4599,1424,8,233,Withdrawal,2025-01-06,17345.62
4600,1215,12,903,Deposit,2024-12-21,14131.24
4601,786,7,654,Transfer,2025-12-19,4666.9
4602,1667,3,971,Transfer,2026-01-15,51379.46
4603,706,12,694,Deposit,2024-06-01,36717.07
4604,1655,4,925,Transfer,2024-03-17,89624.56
4605,926,9,791,Transfer,2024-05-31,72113.01
4606,1269,13,762,Transfer,2025-07-12,25638.76
4607,1365,4,552,Payment,2024-08-27,893.99
4608,1008,16,172,Deposit,2024-05-29,3478.34
4609,24,19,565,Withdrawal,2024-12-30,17899.08
4610,1641,1,785,Transfer,2024-07-14,32574.39
4611,639,4,383,Transfer,2025-06-26,98486.49
4612,1559,8,13,Withdrawal,2025-02-28,3975.12
4613,1648,18,574,Deposit,2025-04-14,34367.66
4614,1206,13,205,Payment,2024-12-25,11580.39
4615,1572,2,183,Withdrawal,2025-04-11,10517.96
4616,1875,18,536,Payment,2025-02-14,10330.49
4617,571,1,403,Payment,2024-03-16,8105.84
4618,26,5,515,Payment,2024-09-10,4961.1
4619,1246,11,645,Deposit,2024-07-20,48570.48
4620,783,10,598,Payment,2025-09-29,10697.55
4621,424,7,305,Withdrawal,2025-09-22,7179.64
4622,856,5,153,Withdrawal,2024-04-27,1582.13
4623,389,20,819,Payment,2025-11-17,4639.72
4624,1741,1,818,Deposit,2024-11-15,38342.27
4625,1722,14,999,Payment,2024-12-19,830.06
4626,1475,20,204,Payment,2024-08-21,14887.52
4627,88,20,175,Withdrawal,2024-07-07,1300.01
4628,1392,4,438,Deposit,2024-03-04,27501.72
4629,1481,10,514,Withdrawal,2025-02-25,2037.78
4630,409,5,497,Payment,2025-11-17,5802.87
4631,198,11,785,Transfer,2025-04-03,55800.94
4632,1149,2,424,Transfer,2025-06-09,17137.93
4633,818,8,776,Withdrawal,2024-10-26,13333.72
4634,229,20,895,Payment,2024-03-12,678.76
4635,932,6,178,Withdrawal,2025-10-09,852.74
4636,463,20,310,Payment,2025-05-26,10236.18
4637,975,16,795,Transfer,2025-11-25,36972.49
4638,571,10,403,Payment,2024-09-25,10950.86
4639,1964,2,964,Withdrawal,2026-02-11,18411.41
4640,1834,7,713,Deposit,2025-12-15,22745.86
4641,131,10,180,Payment,2025-12-28,11239.29
4642,1686,20,178,Transfer,2025-10-19,73190.27
4643,1181,9,357,Payment,2024-11-29,13170.71
4644,996,13,575,Payment,2024-10-30,2157.6
4645,835,6,548,Withdrawal,2025-02-06,6870.98
4646,1555,19,317,Payment,2024-10-01,13858.17
4647,745,8,853,Deposit,2025-09-23,7755.53
4648,788,3,866,Transfer,2024-07-03,2627.94
4649,766,16,471,Payment,2024-12-09,287.88
4650,1858,13,824,Payment,2025-11-19,916.6
4651,1901,2,385,Payment,2025-01-06,3700.26
4652,812,13,163,Withdrawal,2025-05-02,8962.47
4653,18,12,933,Deposit,2025-02-09,7334.02
4654,1088,3,41,Payment,2024-12-18,4136.53
4655,17,20,187,Deposit,2025-10-03,1536.5
4656,444,19,78,Deposit,2025-06-22,30025.89
4657,338,2,322,Withdrawal,2024-05-15,12962.34
4658,294,12,730,Withdrawal,2025-07-12,954.46
4659,538,11,184,Withdrawal,2024-09-06,13926.91
4660,1572,15,183,Transfer,2025-01-20,57273.95
4661,1426,20,648,Transfer,2024-12-05,23895.26
4662,230,19,780,Withdrawal,2024-11-04,19398.93
4663,86,2,795,Payment,2024-08-22,836.37
4664,1768,15,752,Transfer,2024-07-03,91805.91
4665,1941,16,715,Transfer,2025-05-27,66497.04
4666,528,9,270,Withdrawal,2024-03-10,1354.97
4667,586,18,415,Transfer,2024-11-30,69655.09
4668,1896,11,607,Withdrawal,2024-06-26,10519.0
4669,255,18,174,Deposit,2025-10-30,31900.46
4670,248,18,157,Payment,2025-03-05,5348.34
4671,718,17,430,Withdrawal,2025-03-29,6026.17
4672,1719,10,687,Transfer,2024-04-10,40415.55
4673,832,6,517,Withdrawal,2024-06-11,12143.8
4674,1405,12,139,Withdrawal,2024-09-15,2905.29
4675,1263,16,620,Deposit,2024-03-31,16429.97
4676,835,13,548,Deposit,2025-11-14,12501.95
4677,1663,14,945,Deposit,2025-04-17,40732.14
4678,1722,5,999,Transfer,2024-09-19,54634.32
4679,63,15,584,Deposit,2025-04-11,15520.3
4680,1769,5,271,Payment,2024-05-07,13546.6
4681,832,1,517,Withdrawal,2025-05-24,4336.44
4682,1638,3,955,Transfer,2024-05-31,50892.82
4683,56,3,362,Transfer,2024-10-11,95534.39
4684,1395,1,615,Deposit,2024-06-21,22619.73
4685,1392,3,438,Payment,2024-06-14,7556.35
4686,193,11,558,Payment,2025-05-16,998.74
4687,1079,15,164,Deposit,2025-01-06,19297.56
4688,368,9,354,Transfer,2025-03-28,8430.28
4689,503,19,978,Transfer,2025-04-08,31451.48
4690,1162,9,615,Deposit,2025-03-19,35773.1
4691,1984,9,296,Transfer,2025-01-25,22165.62
4692,1393,11,185,Payment,2026-01-12,8836.16
4693,654,15,991,Deposit,2025-05-14,29060.81
4694,1506,3,781,Payment,2024-10-30,6633.96
4695,1523,10,738,Payment,2024-06-29,8794.9
4696,880,11,902,Payment,2025-10-29,13300.59
4697,1135,8,760,Withdrawal,2025-03-22,17681.58
4698,1462,20,19,Payment,2025-08-08,4104.88
4699,1374,18,539,Payment,2025-02-27,6060.62
4700,1956,1,920,Transfer,2025-01-26,68979.81
4701,101,6,363,Withdrawal,2024-12-15,19879.5
4702,1422,16,837,Payment,2025-05-10,12059.08
4703,182,18,484,Transfer,2026-02-20,25191.7
4704,13,4,76,Withdrawal,2024-11-10,3696.88
4705,1236,12,391,Payment,2024-06-30,7435.26
4706,445,7,788,Withdrawal,2025-04-04,13958.96
4707,1237,16,983,Withdrawal,2025-11-22,15829.61
4708,273,7,197,Payment,2025-01-16,4478.62
4709,82,6,113,Withdrawal,2025-08-25,6782.12
4710,1563,6,420,Payment,2025-05-03,14034.62
4711,1835,15,646,Payment,2024-03-14,9336.21
4712,1216,6,503,Transfer,2025-06-24,17368.45
4713,970,8,258,Withdrawal,2024-03-17,4864.77
4714,1096,11,494,Withdrawal,2025-11-09,1411.31
4715,489,6,87,Deposit,2026-01-03,29186.35
4716,515,1,68,Deposit,2024-08-24,21740.71
4717,387,8,211,Withdrawal,2025-02-17,10567.18
4718,601,5,363,Withdrawal,2024-02-25,19249.78
4719,1014,3,963,Withdrawal,2024-07-24,17844.43
4720,19,16,531,Transfer,2025-11-19,82167.95
4721,1766,3,244,Transfer,2025-07-12,84431.37
4722,1414,11,410,Withdrawal,2025-07-11,17985.63
4723,118,15,112,Transfer,2025-06-18,44205.33
4724,1413,20,831,Deposit,2026-01-24,10885.24
4725,1965,8,906,Deposit,2024-02-26,2443.27
4726,1468,13,278,Transfer,2025-06-30,98483.45
4727,438,5,284,Withdrawal,2024-03-22,15582.41
4728,886,5,579,Withdrawal,2024-08-02,10108.88
4729,958,15,150,Withdrawal,2025-11-22,4473.16
4730,155,14,315,Deposit,2025-07-14,47792.14
4731,823,10,172,Payment,2024-06-12,618.5
4732,1644,15,198,Deposit,2026-01-20,11159.43
4733,741,2,528,Withdrawal,2025-10-20,7879.82
4734,71,11,522,Transfer,2025-08-10,17777.11
4735,1032,10,870,Withdrawal,2025-06-23,12788.4
4736,174,2,57,Payment,2024-08-26,11908.06
4737,610,2,392,Withdrawal,2024-06-24,18007.23
4738,554,1,955,Payment,2025-11-27,7203.99
4739,1554,12,730,Withdrawal,2024-03-11,8846.54
4740,861,5,896,Transfer,2025-10-30,57348.29
4741,5,14,521,Withdrawal,2025-12-21,768.97
4742,82,8,113,Payment,2024-08-13,3025.47
4743,1042,12,146,Payment,2026-01-16,13268.97
4744,1630,9,158,Payment,2025-01-03,10988.14
4745,580,19,312,Payment,2024-10-12,4155.53
4746,1219,16,539,Withdrawal,2025-08-15,2537.5
4747,1896,7,607,Payment,2025-02-13,11278.71
4748,1718,18,158,Transfer,2024-08-07,84369.24
4749,1226,3,628,Transfer,2025-01-05,60275.47
4750,1447,17,609,Payment,2024-05-06,708.85
4751,1516,20,974,Transfer,2026-01-19,81572.89
4752,30,10,578,Withdrawal,2024-11-21,3286.99
4753,854,14,14,Transfer,2025-05-14,22431.35
4754,270,8,715,Transfer,2024-10-02,89425.64
4755,208,5,243,Deposit,2024-04-06,8690.48
4756,1123,19,932,Deposit,2024-07-24,33366.11
4757,1865,4,426,Transfer,2024-04-28,61975.87
4758,1152,11,315,Withdrawal,2025-05-15,5403.82
4759,9,3,565,Withdrawal,2024-05-02,13858.59
4760,895,6,481,Withdrawal,2024-08-25,18237.57
4761,1673,19,360,Transfer,2024-10-29,93965.64
4762,615,6,831,Withdrawal,2024-09-04,7149.66
4763,1465,15,809,Payment,2024-07-12,1150.37
4764,1052,17,635,Withdrawal,2024-08-04,18225.37
4765,264,7,654,Payment,2024-03-27,7982.72
4766,1119,16,703,Deposit,2025-06-29,17161.56
4767,1120,10,611,Deposit,2024-07-12,20008.71
4768,102,13,739,Deposit,2026-01-23,49385.03
4769,410,9,394,Transfer,2025-12-10,40680.59
4770,958,19,150,Transfer,2024-08-26,39750.09
4771,1543,11,904,Payment,2025-04-06,10363.14
4772,1277,9,254,Payment,2024-11-06,3053.41
4773,1390,18,785,Withdrawal,2025-05-14,19435.77
4774,1754,20,518,Payment,2026-01-27,2481.65
4775,809,4,182,Deposit,2025-12-14,42131.12
4776,122,19,339,Withdrawal,2024-07-25,8635.03
4777,787,13,688,Withdrawal,2024-03-18,644.48
4778,858,11,927,Transfer,2025-10-11,90185.97
4779,1501,15,784,Payment,2025-03-29,14276.03
4780,677,16,912,Payment,2025-04-26,4972.61
4781,1540,12,403,Payment,2025-03-31,5410.56
4782,1979,6,682,Transfer,2025-12-24,47555.77
4783,563,1,919,Deposit,2024-05-03,3562.85
4784,1073,15,229,Transfer,2024-09-23,52580.93
4785,1658,14,913,Withdrawal,2024-04-16,6177.82
4786,118,12,112,Deposit,2025-02-08,21321.44
4787,723,9,899,Transfer,2024-10-17,11544.63
4788,359,9,171,Transfer,2024-12-20,26741.2
4789,1577,17,307,Payment,2025-03-16,14007.71
4790,11,5,735,Withdrawal,2024-05-19,4431.02
4791,833,18,729,Payment,2024-06-18,451.43
4792,1589,8,589,Transfer,2025-06-29,82237.64
4793,1777,2,324,Deposit,2025-11-05,23179.13
4794,1963,8,690,Payment,2025-05-02,3070.99
4795,1807,20,62,Transfer,2024-11-27,81179.14
4796,549,5,206,Withdrawal,2025-09-14,10497.54
4797,843,2,533,Withdrawal,2024-10-31,1381.83
4798,1421,11,58,Deposit,2024-10-22,27487.31
4799,1508,18,611,Withdrawal,2025-02-15,1092.74
4800,1247,9,343,Deposit,2025-12-18,11416.97
4801,1369,19,99,Deposit,2025-11-13,29610.21
4802,888,3,705,Payment,2024-03-24,9026.37
4803,1778,19,43,Payment,2024-12-14,2196.96
4804,559,11,211,Withdrawal,2025-03-06,11327.15
4805,225,7,945,Transfer,2025-08-23,39534.82
4806,554,17,955,Deposit,2025-02-10,15642.38
4807,1873,2,827,Payment,2024-04-15,3228.73
4808,1544,13,332,Payment,2024-08-30,4627.5
4809,1044,1,186,Transfer,2024-09-16,50328.27
4810,1309,8,653,Transfer,2024-10-27,68006.23
4811,1820,11,927,Deposit,2025-10-29,7877.44
4812,886,1,579,Withdrawal,2025-03-20,14485.93
4813,514,9,855,Withdrawal,2025-01-19,13188.14
4814,1657,2,402,Withdrawal,2024-05-05,19404.21
4815,725,17,485,Withdrawal,2024-05-07,6976.41
4816,575,20,109,Deposit,2025-03-17,23963.55
4817,1730,10,243,Withdrawal,2024-10-18,1296.95
4818,198,19,785,Payment,2024-10-22,10041.82
4819,965,10,818,Payment,2025-07-29,7012.08
4820,1249,12,264,Deposit,2024-11-10,33159.0
4821,137,17,657,Payment,2025-06-02,11119.65
4822,1862,17,857,Withdrawal,2024-04-29,4428.6
4823,1026,17,515,Withdrawal,2024-05-21,16862.43
4824,656,17,145,Payment,2025-06-17,10505.7
4825,1651,9,824,Deposit,2025-11-29,28957.03
4826,326,8,505,Withdrawal,2025-01-10,3782.15
4827,1826,14,838,Deposit,2025-02-05,37104.6
4828,739,18,417,Payment,2025-05-27,10803.19
4829,1550,9,164,Withdrawal,2024-12-06,9455.31
4830,1718,16,158,Transfer,2025-05-02,92881.09
4831,430,4,804,Payment,2025-01-17,3048.55
4832,6,13,206,Payment,2025-12-08,2890.54
4833,1210,7,123,Deposit,2025-11-16,19204.99
4834,1663,17,945,Deposit,2024-02-26,23968.21
4835,1026,5,515,Transfer,2026-01-02,78115.0
4836,1816,13,457,Transfer,2025-05-04,82348.53
4837,1154,10,876,Payment,2024-03-19,9418.29
4838,1216,1,503,Payment,2025-12-03,13932.2
4839,483,5,942,Payment,2026-01-27,10929.0
4840,451,16,715,Deposit,2025-09-06,23065.19
4841,1030,19,161,Deposit,2024-06-21,49054.11
